level,long,lat
1,-0.139006,51.510266
1,-0.146986,51.513918
1,-0.151459,51.512702
1,-0.12482,51.512855
1,-0.133012,51.510953
1,-0.137975,51.51186
1,-0.15473,51.516648
1,-0.140222,51.515088
1,-0.130397,51.51744
1,-0.134429,51.520697
1,-0.102477,51.519905
1,-0.14047,51.496252
1,-0.127114,51.5121
1,-0.145735,51.514195
1,-0.137401,51.516751
1,-0.143092,51.515753
1,-0.132976,51.516623
1,-0.149605,51.491604
1,-0.125331,51.513753
1,-0.139635,51.507911
1,-0.134064,51.510952
1,-0.152839,51.514586
1,-0.131925,51.51179
1,-0.151112,51.515592
1,-0.144433,51.496234
1,-0.130592,51.513019
1,-0.133841,51.512513
1,-0.131355,51.511997
1,-0.132459,51.51179
1,-0.143551,51.510473
1,-0.156435,51.509408
1,-0.130169,51.513498
1,-0.129438,51.513064
1,-0.140154,51.516058
1,-0.134874,51.51547
1,-0.140154,51.516058
1,-0.145735,51.514195
1,-0.136241,51.521877
1,-0.132077,51.5169
1,-0.131163,51.51176
1,-0.120887,51.510373
1,-0.148016,51.513745
1,-0.13752,51.512419
1,-0.131534,51.513601
1,-0.134833,51.513986
1,-0.138915,51.512495
1,-0.129379,51.512379
1,-0.140222,51.515088
1,-0.131163,51.51176
1,-0.131078,51.514012
1,-0.127807,51.509944
1,-0.132459,51.51179
1,-0.132459,51.51179
1,-0.135283,51.510729
1,-0.146422,51.495501
1,-0.141776,51.507576
1,-0.123121,51.512117
1,-0.144408,51.507115
1,-0.137952,51.509962
1,-0.129379,51.512379
1,-0.142195,51.508401
1,-0.135857,51.514677
1,-0.128427,51.511339
1,-0.132693,51.515939
1,-0.149087,51.492545
1,-0.132696,51.50281
1,-0.121859,51.514777
1,-0.129379,51.512379
1,-0.151112,51.515592
1,-0.131196,51.510942
1,-0.128984,51.51084
1,-0.148016,51.513745
1,-0.130169,51.513498
1,-0.137439,51.51052
1,-0.143092,51.515753
1,-0.129653,51.515189
1,-0.129192,51.510272
1,-0.132976,51.516623
1,-0.130733,51.513804
1,-0.146422,51.495501
1,-0.156852,51.521564
1,-0.149643,51.504176
1,-0.121554,51.515869
1,-0.116452,51.520751
1,-0.123461,51.508409
1,-0.125749,51.513742
1,-0.129653,51.515189
1,-0.125331,51.513753
1,-0.126349,51.513956
1,-0.136339,51.51347
1,-0.154135,51.521746
1,-0.155199,51.513238
1,-0.125914,51.511137
1,-0.128701,51.511703
1,-0.124886,51.504925
1,-0.139925,51.517772
1,-0.131904,51.516178
1,-0.137975,51.51186
1,-0.12764,51.506632
1,-0.156919,51.522761
1,-0.145735,51.514195
1,-0.130592,51.513019
1,-0.135283,51.510729
1,-0.137975,51.51186
1,-0.129593,51.513848
1,-0.143408,51.514365
1,-0.137,51.514209
1,-0.138306,51.508699
1,-0.150631,51.515018
1,-0.141416,51.499549
1,-0.134429,51.520697
1,-0.112953,51.518231
1,-0.130592,51.513019
1,-0.131367,51.509947
1,-0.135283,51.510729
1,-0.131037,51.514492
1,-0.131078,51.514012
1,-0.142384,51.512429
1,-0.140844,51.514684
1,-0.125708,51.507725
1,-0.133502,51.512013
1,-0.142384,51.512429
1,-0.143092,51.515753
1,-0.140687,51.513575
1,-0.123121,51.512117
1,-0.143092,51.515753
1,-0.131904,51.516178
1,-0.141284,51.507766
1,-0.1325,51.51394
1,-0.130733,51.513804
1,-0.147458,51.520031
1,-0.134456,51.517937
1,-0.139006,51.510266
1,-0.143092,51.515753
1,-0.126906,51.51225
1,-0.125926,51.512945
1,-0.155999,51.520193
1,-0.127583,51.51682
1,-0.125347,51.51968
1,-0.134189,51.512114
1,-0.126987,51.510623
1,-0.127085,51.51103
1,-0.131367,51.509947
1,-0.118017,51.514625
1,-0.126906,51.51225
1,-0.146986,51.513918
1,-0.140154,51.516058
1,-0.143092,51.515753
1,-0.120842,51.512863
1,-0.134064,51.510952
1,-0.150613,51.518291
1,-0.131904,51.516178
1,-0.149851,51.506148
1,-0.123461,51.508409
1,-0.125926,51.512945
1,-0.131196,51.510942
1,-0.143408,51.514365
1,-0.132818,51.514286
1,-0.124122,51.508087
1,-0.131797,51.509999
1,-0.150414,51.516103
1,-0.149719,51.507999
1,-0.138306,51.508699
1,-0.123456,51.513777
1,-0.121859,51.514777
1,-0.130305,51.521458
1,-0.135874,51.515684
1,-0.156343,51.514542
1,-0.134121,51.512725
1,-0.133287,51.511583
1,-0.137975,51.51186
1,-0.129593,51.513848
1,-0.151474,51.517684
1,-0.154345,51.514052
1,-0.131248,51.5132
1,-0.129665,51.514209
1,-0.135874,51.515684
1,-0.12371,51.511111
1,-0.152542,51.519796
1,-0.135874,51.515684
1,-0.13493,51.509158
1,-0.140844,51.514684
1,-0.116951,51.518106
1,-0.124162,51.514832
1,-0.133384,51.512416
1,-0.148022,51.504717
1,-0.140844,51.514684
1,-0.152161,51.521724
1,-0.154345,51.514052
1,-0.142363,51.513827
1,-0.137439,51.51052
1,-0.151112,51.515592
1,-0.133502,51.512013
1,-0.152061,51.518485
1,-0.156549,51.519419
1,-0.140222,51.515088
1,-0.134874,51.51547
1,-0.124528,51.51401
1,-0.127633,51.515598
1,-0.132693,51.515939
1,-0.129487,51.516295
1,-0.126984,51.514211
1,-0.140844,51.514684
1,-0.140222,51.515088
1,-0.1268,51.506736
1,-0.103794,51.519774
1,-0.131367,51.509947
1,-0.152372,51.494066
1,-0.150631,51.515018
1,-0.151525,51.514996
1,-0.134429,51.520697
1,-0.129487,51.516295
1,-0.134429,51.520697
1,-0.130495,51.511534
1,-0.149643,51.504176
1,-0.12189,51.519624
1,-0.12189,51.519624
1,-0.145735,51.514195
1,-0.131534,51.513601
1,-0.128701,51.511703
1,-0.133398,51.509251
1,-0.139226,51.516618
1,-0.122502,51.510345
1,-0.138501,51.520177
1,-0.137439,51.51052
1,-0.137952,51.509962
1,-0.127583,51.51682
1,-0.133539,51.513911
1,-0.122226,51.511096
1,-0.149643,51.504176
1,-0.131078,51.514012
1,-0.136326,51.511312
1,-0.132459,51.51179
1,-0.140154,51.516058
1,-0.113723,51.511103
1,-0.149433,51.515755
1,-0.137975,51.51186
1,-0.133841,51.512513
1,-0.145309,51.517947
1,-0.14047,51.496252
1,-0.134599,51.511608
1,-0.12371,51.511111
1,-0.11988,51.511022
1,-0.129192,51.510272
1,-0.140363,51.498175
1,-0.140844,51.514684
1,-0.131163,51.51176
1,-0.133438,51.514971
1,-0.140844,51.514684
1,-0.140154,51.516058
1,-0.128,51.511584
1,-0.144433,51.496234
1,-0.151459,51.512702
1,-0.149698,51.510642
1,-0.156852,51.521564
1,-0.126298,51.509909
1,-0.151281,51.507151
1,-0.126298,51.509909
1,-0.135941,51.51403
1,-0.137952,51.509962
1,-0.134064,51.510952
1,-0.141807,51.516875
1,-0.12764,51.506632
1,-0.133398,51.509251
1,-0.149605,51.491604
1,-0.142518,51.496848
1,-0.155199,51.513238
1,-0.132459,51.51179
1,-0.151459,51.512702
1,-0.143092,51.515753
1,-0.154345,51.514052
1,-0.134429,51.520697
1,-0.124975,51.506985
1,-0.131078,51.514012
1,-0.132976,51.516623
1,-0.1325,51.51394
1,-0.143408,51.514365
1,-0.140222,51.515088
1,-0.138915,51.512495
1,-0.128701,51.511703
1,-0.135283,51.510729
1,-0.124157,51.510389
1,-0.134599,51.511608
1,-0.149123,51.517018
1,-0.133288,51.5112
1,-0.138519,51.51337
1,-0.149605,51.491604
1,-0.156852,51.521564
1,-0.140877,51.508911
1,-0.128903,51.507286
1,-0.13752,51.512419
1,-0.146422,51.495501
1,-0.152839,51.514586
1,-0.144354,51.494974
1,-0.138947,51.513826
1,-0.127114,51.5121
1,-0.152839,51.514586
1,-0.145735,51.514195
1,-0.140004,51.513708
1,-0.132693,51.515939
1,-0.136074,51.508313
1,-0.135283,51.510729
1,-0.132681,51.513052
1,-0.131904,51.516178
1,-0.149643,51.504176
1,-0.137439,51.51052
1,-0.129593,51.513848
1,-0.13752,51.512419
1,-0.125951,51.511623
1,-0.133974,51.518783
1,-0.123456,51.513777
1,-0.137401,51.516751
1,-0.134064,51.510952
1,-0.134456,51.517937
1,-0.144433,51.496234
1,-0.133325,51.512811
1,-0.148944,51.498679
1,-0.141777,51.517954
1,-0.137439,51.51052
1,-0.153792,51.501714
1,-0.138519,51.51337
1,-0.144433,51.496234
1,-0.103794,51.519774
1,-0.14171,51.521028
1,-0.130769,51.510468
1,-0.131355,51.511997
1,-0.146986,51.513918
1,-0.127807,51.509944
1,-0.122679,51.513046
1,-0.152587,51.520103
1,-0.141807,51.516875
1,-0.12377,51.512802
1,-0.1325,51.51394
1,-0.125914,51.511137
1,-0.1325,51.51394
1,-0.133502,51.512013
1,-0.141322,51.506236
1,-0.140004,51.513708
1,-0.135941,51.51403
1,-0.131055,51.509807
1,-0.12377,51.512802
1,-0.137401,51.516751
1,-0.147534,51.494368
1,-0.138915,51.512495
1,-0.131248,51.5132
1,-0.124412,51.505942
1,-0.156421,51.49261
1,-0.140844,51.514684
1,-0.134539,51.51131
1,-0.131355,51.511997
1,-0.126987,51.510623
1,-0.132681,51.513052
1,-0.143092,51.515753
1,-0.131037,51.514492
1,-0.124122,51.508087
1,-0.132318,51.510295
1,-0.12377,51.512802
1,-0.131904,51.516178
1,-0.14753,51.513288
1,-0.120151,51.516341
1,-0.131904,51.516178
1,-0.11889,51.514064
1,-0.134539,51.51131
1,-0.124332,51.507182
1,-0.133325,51.512811
1,-0.13879,51.514867
1,-0.144433,51.496234
1,-0.13493,51.509158
1,-0.128427,51.511339
1,-0.142679,51.495775
1,-0.131037,51.514492
1,-0.150947,51.515383
1,-0.129487,51.516295
1,-0.126984,51.514211
1,-0.125259,51.514445
1,-0.126369,51.514559
1,-0.107917,51.5194
1,-0.133384,51.512416
1,-0.131904,51.516178
1,-0.133545,51.514838
1,-0.129593,51.513848
1,-0.129487,51.516295
1,-0.144467,51.510641
1,-0.133502,51.512013
1,-0.125914,51.511137
1,-0.148712,51.514709
1,-0.102477,51.519905
1,-0.131247,51.514279
1,-0.131355,51.511997
1,-0.132693,51.515939
1,-0.144467,51.510641
1,-0.129023,51.512994
1,-0.133841,51.512513
1,-0.127539,51.511417
1,-0.128,51.511584
1,-0.145735,51.514195
1,-0.150947,51.515383
1,-0.1268,51.506736
1,-0.1155,51.517274
1,-0.126987,51.510623
1,-0.140844,51.514684
1,-0.135874,51.515684
1,-0.156343,51.514542
1,-0.110746,51.516523
1,-0.120842,51.512863
1,-0.12764,51.506632
1,-0.151474,51.517684
1,-0.140004,51.513708
1,-0.122226,51.511096
1,-0.144433,51.496234
1,-0.131904,51.516178
1,-0.139406,51.514247
1,-0.131078,51.514012
1,-0.133012,51.510953
1,-0.128604,51.51091
1,-0.156852,51.521564
1,-0.139887,51.520127
1,-0.137439,51.51052
1,-0.143408,51.514365
1,-0.137439,51.51052
1,-0.143045,51.520807
1,-0.152542,51.519796
1,-0.138915,51.512495
1,-0.139226,51.516618
1,-0.140863,51.519153
1,-0.131196,51.510942
1,-0.131534,51.513601
1,-0.141499,51.496466
1,-0.107682,51.517786
1,-0.146936,51.509097
1,-0.130769,51.510468
1,-0.138003,51.51507
1,-0.137092,51.497835
1,-0.138003,51.51507
1,-0.149901,51.513469
1,-0.131247,51.514279
1,-0.130733,51.513804
1,-0.144408,51.507115
1,-0.126984,51.514211
1,-0.125614,51.517742
1,-0.1519,51.520677
1,-0.13879,51.514867
1,-0.13752,51.512419
1,-0.130169,51.513498
1,-0.122802,51.514621
1,-0.128,51.511584
1,-0.121859,51.514777
1,-0.142384,51.512429
1,-0.138306,51.508699
1,-0.144533,51.506541
1,-0.134833,51.513986
1,-0.13752,51.512419
1,-0.124308,51.513386
1,-0.129665,51.514209
1,-0.140844,51.514684
1,-0.122976,51.516351
1,-0.149087,51.492545
1,-0.119976,51.517436
1,-0.135296,51.518903
1,-0.149643,51.504176
1,-0.140785,51.506922
1,-0.156919,51.522761
1,-0.128388,51.5123
1,-0.130169,51.513498
1,-0.129192,51.510272
1,-0.131196,51.510942
1,-0.134157,51.511502
1,-0.140004,51.513708
1,-0.147534,51.494368
1,-0.140004,51.513708
1,-0.127574,51.512117
1,-0.13752,51.512419
1,-0.13752,51.512419
1,-0.141284,51.507766
1,-0.130592,51.513019
1,-0.124122,51.508087
1,-0.148016,51.513745
1,-0.154345,51.514052
1,-0.154345,51.514052
1,-0.137975,51.51186
1,-0.146986,51.513918
1,-0.142363,51.513827
1,-0.133841,51.512513
1,-0.151112,51.515592
1,-0.156852,51.521564
1,-0.154576,51.518327
1,-0.133384,51.512416
1,-0.143092,51.515753
1,-0.12371,51.511111
1,-0.152839,51.514586
1,-0.140844,51.514684
1,-0.145735,51.514195
1,-0.140154,51.516058
1,-0.152161,51.521724
1,-0.125926,51.512945
1,-0.141776,51.507576
1,-0.156421,51.49261
1,-0.15686,51.520656
1,-0.127085,51.51103
1,-0.141322,51.506236
1,-0.132077,51.5169
1,-0.13879,51.514867
1,-0.149605,51.491604
1,-0.152061,51.518485
1,-0.131078,51.514012
1,-0.13752,51.512419
1,-0.12371,51.511111
1,-0.140043,51.514536
1,-0.120151,51.516341
1,-0.103244,51.520161
1,-0.148016,51.513745
1,-0.132459,51.51179
1,-0.155225,51.514749
1,-0.126984,51.514211
1,-0.132002,51.519777
1,-0.124975,51.506985
1,-0.135283,51.510729
1,-0.125749,51.513742
1,-0.13012,51.512247
1,-0.12833,51.513361
1,-0.12833,51.513361
1,-0.155199,51.513238
1,-0.136689,51.519375
1,-0.135283,51.510729
1,-0.151281,51.507151
1,-0.140154,51.516058
1,-0.128388,51.5123
1,-0.130169,51.513498
1,-0.133325,51.512811
1,-0.135296,51.518903
1,-0.129487,51.516295
1,-0.122196,51.520592
1,-0.123456,51.513777
1,-0.129487,51.516295
1,-0.123264,51.510393
1,-0.133841,51.512513
1,-0.126298,51.509909
1,-0.131925,51.51179
1,-0.141104,51.518195
1,-0.151112,51.515592
1,-0.138947,51.513826
1,-0.122502,51.510345
1,-0.133539,51.513911
1,-0.125614,51.517742
1,-0.129487,51.516295
1,-0.128701,51.511703
1,-0.130733,51.513804
1,-0.120018,51.518165
1,-0.127091,51.513701
1,-0.121554,51.515869
1,-0.119009,51.517114
1,-0.120842,51.512863
1,-0.122909,51.507096
1,-0.128701,51.511703
1,-0.137324,51.516166
1,-0.131055,51.509807
1,-0.129192,51.510272
1,-0.138703,51.509929
1,-0.124229,51.513205
1,-0.122196,51.520592
1,-0.131925,51.51179
1,-0.141807,51.516875
1,-0.130733,51.513804
1,-0.1268,51.506736
1,-0.129778,51.511783
1,-0.129192,51.510272
1,-0.152839,51.514586
1,-0.131904,51.516178
1,-0.130169,51.513498
1,-0.145735,51.514195
1,-0.135435,51.511612
1,-0.140877,51.508911
1,-0.140844,51.514684
1,-0.131248,51.5132
1,-0.130733,51.513804
1,-0.155199,51.513238
1,-0.13752,51.512419
1,-0.132681,51.513052
1,-0.128701,51.511703
1,-0.133841,51.512513
1,-0.138915,51.512495
1,-0.129192,51.510272
1,-0.120625,51.511475
1,-0.142518,51.496848
1,-0.133162,51.50797
1,-0.123461,51.508409
1,-0.139406,51.514247
1,-0.133398,51.509251
1,-0.143092,51.515753
1,-0.130733,51.513804
1,-0.142662,51.519946
1,-0.137439,51.51052
1,-0.138915,51.512495
1,-0.124157,51.510389
1,-0.13752,51.512419
1,-0.128701,51.511703
1,-0.149605,51.491604
1,-0.141234,51.513233
1,-0.131904,51.516178
1,-0.145963,51.506797
1,-0.134456,51.517937
1,-0.146986,51.513918
1,-0.152161,51.521724
1,-0.124975,51.506985
1,-0.128984,51.51084
1,-0.130592,51.513019
1,-0.124157,51.510389
1,-0.140004,51.513708
1,-0.131904,51.516178
1,-0.125331,51.513753
1,-0.145368,51.508676
1,-0.123461,51.508409
1,-0.140222,51.515088
1,-0.151525,51.514996
1,-0.126298,51.509909
1,-0.143092,51.515753
1,-0.12377,51.512802
1,-0.151112,51.515592
1,-0.142195,51.508401
1,-0.122502,51.510345
1,-0.134599,51.511608
1,-0.131355,51.511997
1,-0.131078,51.514012
1,-0.139226,51.516618
1,-0.138803,51.513114
1,-0.1155,51.517274
1,-0.133539,51.513911
1,-0.14407,51.511893
1,-0.156852,51.521564
1,-0.133012,51.510953
1,-0.137439,51.51052
1,-0.141526,51.512078
1,-0.132693,51.515939
1,-0.149688,51.516217
1,-0.133384,51.512416
1,-0.142584,51.512994
1,-0.143408,51.514365
1,-0.120625,51.511475
1,-0.132382,51.510152
1,-0.131248,51.5132
1,-0.128701,51.511703
1,-0.139635,51.507911
1,-0.142363,51.513827
1,-0.121645,51.514369
1,-0.123121,51.512117
1,-0.156343,51.514542
1,-0.146986,51.513918
1,-0.126298,51.509909
1,-0.124157,51.510389
1,-0.13416,51.512482
1,-0.140844,51.514684
1,-0.152162,51.513154
1,-0.101621,51.516906
1,-0.141284,51.507766
1,-0.1205,51.512057
1,-0.1205,51.512057
1,-0.143092,51.515753
1,-0.131534,51.513601
1,-0.131247,51.514279
1,-0.135737,51.519378
1,-0.141416,51.499549
1,-0.129438,51.513064
1,-0.131534,51.513601
1,-0.128604,51.51091
1,-0.123456,51.513777
1,-0.130403,51.517287
1,-0.118337,51.519792
1,-0.103553,51.51932
1,-0.131904,51.516178
1,-0.136339,51.51347
1,-0.141416,51.499549
1,-0.137975,51.51186
1,-0.111567,51.513757
1,-0.118929,51.512059
1,-0.130733,51.513804
1,-0.129593,51.513848
1,-0.130169,51.513498
1,-0.140785,51.506922
1,-0.133502,51.512013
1,-0.143092,51.515753
1,-0.154345,51.514052
1,-0.138845,51.51315
1,-0.133398,51.509251
1,-0.14121,51.516668
1,-0.133325,51.512811
1,-0.130169,51.513498
1,-0.135874,51.515684
1,-0.127807,51.509944
1,-0.144433,51.496234
1,-0.139635,51.507911
1,-0.1341,51.521006
1,-0.139006,51.510266
1,-0.13493,51.509158
1,-0.130397,51.51744
1,-0.129487,51.516295
1,-0.131248,51.5132
1,-0.135874,51.515684
1,-0.136339,51.51347
1,-0.125708,51.507725
1,-0.138519,51.51337
1,-0.138845,51.51315
1,-0.140004,51.513708
1,-0.138915,51.512495
1,-0.150947,51.515383
1,-0.145735,51.514195
1,-0.140844,51.514684
1,-0.134874,51.51547
1,-0.133162,51.50797
1,-0.128427,51.511339
1,-0.139887,51.520127
1,-0.145735,51.514195
1,-0.120887,51.510373
1,-0.146422,51.495501
1,-0.153561,51.518113
1,-0.129778,51.511783
1,-0.140043,51.514536
1,-0.132976,51.516623
1,-0.150809,51.517377
1,-0.156919,51.522761
1,-0.146422,51.495501
1,-0.131078,51.514012
1,-0.123247,51.509044
1,-0.135283,51.510729
1,-0.131196,51.510942
1,-0.12958,51.514523
1,-0.131367,51.509947
1,-0.143092,51.515753
1,-0.144433,51.496234
1,-0.142363,51.513827
1,-0.129593,51.513848
1,-0.129778,51.511783
1,-0.144408,51.507115
1,-0.140043,51.514536
1,-0.128984,51.51084
1,-0.129192,51.510272
1,-0.1268,51.506736
1,-0.140222,51.515088
1,-0.151635,51.513353
1,-0.138519,51.51337
1,-0.140844,51.514684
1,-0.13493,51.509158
1,-0.143408,51.514365
1,-0.127085,51.51103
1,-0.152839,51.514586
1,-0.143046,51.510141
1,-0.123456,51.513777
1,-0.128388,51.5123
1,-0.125914,51.511137
1,-0.154345,51.514052
1,-0.137289,51.513494
1,-0.137047,51.507762
1,-0.130733,51.513804
1,-0.137439,51.51052
1,-0.126298,51.509909
1,-0.120842,51.512863
1,-0.138915,51.512495
1,-0.117666,51.514044
1,-0.133162,51.50797
1,-0.136304,51.515727
1,-0.131925,51.51179
1,-0.145735,51.514195
1,-0.134012,51.517516
1,-0.14047,51.496252
1,-0.131904,51.516178
1,-0.156435,51.509408
1,-0.152839,51.514586
1,-0.149605,51.491604
1,-0.131055,51.509807
1,-0.155199,51.513238
1,-0.141526,51.512078
1,-0.135043,51.51309
1,-0.14047,51.496252
1,-0.132077,51.5169
1,-0.124122,51.508087
1,-0.103393,51.517978
1,-0.128682,51.516037
1,-0.140844,51.514684
1,-0.137439,51.51052
1,-0.125527,51.516697
1,-0.140222,51.515088
1,-0.130733,51.513804
1,-0.139842,51.51947
1,-0.150974,51.514736
1,-0.145735,51.514195
1,-0.144433,51.496234
1,-0.140043,51.514536
1,-0.131436,51.514246
1,-0.128701,51.511703
1,-0.150631,51.515018
1,-0.140844,51.514684
1,-0.145735,51.514195
1,-0.119009,51.517114
1,-0.126271,51.511574
1,-0.14171,51.521028
1,-0.103393,51.517978
1,-0.154262,51.517162
1,-0.139226,51.516618
1,-0.156919,51.522761
1,-0.138803,51.513114
1,-0.152161,51.521724
1,-0.137439,51.51052
1,-0.127516,51.510167
1,-0.149688,51.516217
1,-0.132696,51.50281
1,-0.137975,51.51186
1,-0.132976,51.516623
1,-0.135459,51.514185
1,-0.124658,51.509786
1,-0.138915,51.512495
1,-0.134064,51.510952
1,-0.134539,51.51131
1,-0.156421,51.49261
1,-0.128682,51.516037
1,-0.152061,51.518485
1,-0.123121,51.512117
1,-0.128984,51.51084
1,-0.131715,51.513406
1,-0.135874,51.515684
1,-0.136201,51.515087
1,-0.141499,51.496466
1,-0.125614,51.517742
1,-0.130403,51.517287
1,-0.142134,51.511314
1,-0.139406,51.514247
1,-0.136666,51.498746
1,-0.117918,51.512133
1,-0.146422,51.495501
1,-0.137975,51.51186
1,-0.146986,51.513918
1,-0.140844,51.514684
1,-0.137975,51.51186
1,-0.123456,51.513777
1,-0.132693,51.515939
1,-0.151331,51.516945
1,-0.1325,51.51394
1,-0.138915,51.512495
1,-0.128388,51.5123
1,-0.129192,51.510272
1,-0.143408,51.514365
1,-0.131436,51.514246
1,-0.103553,51.51932
1,-0.125617,51.506087
1,-0.134917,51.519697
1,-0.134874,51.51547
1,-0.135874,51.515684
1,-0.140222,51.515088
1,-0.123121,51.512117
1,-0.140863,51.519153
1,-0.140222,51.515088
1,-0.134917,51.519697
1,-0.143092,51.515753
1,-0.140844,51.514684
1,-0.129487,51.516295
1,-0.133841,51.512513
1,-0.120018,51.518165
1,-0.129487,51.516295
1,-0.143408,51.514365
1,-0.146986,51.513918
1,-0.134157,51.511502
1,-0.134064,51.510952
1,-0.131715,51.513406
1,-0.133545,51.514838
1,-0.131904,51.516178
1,-0.125708,51.507725
1,-0.140844,51.514684
1,-0.131534,51.513601
1,-0.122226,51.511096
1,-0.133384,51.512416
1,-0.141741,51.509986
1,-0.131904,51.516178
1,-0.112811,51.51259
1,-0.1325,51.51394
1,-0.124229,51.513205
1,-0.140073,51.506362
1,-0.140068,51.507199
1,-0.134874,51.51547
1,-0.134064,51.510952
1,-0.156919,51.522761
1,-0.138915,51.512495
1,-0.131247,51.514279
1,-0.132693,51.515939
1,-0.130864,51.507097
1,-0.140687,51.513575
1,-0.144533,51.506541
1,-0.123264,51.510393
1,-0.140004,51.513708
1,-0.127085,51.51103
1,-0.125071,51.517265
1,-0.137439,51.51052
1,-0.153792,51.501714
1,-0.13493,51.509158
1,-0.13879,51.514867
1,-0.127539,51.511417
1,-0.145368,51.508676
1,-0.140154,51.516058
1,-0.151112,51.515592
1,-0.12578,51.514408
1,-0.146936,51.509097
1,-0.136339,51.51347
1,-0.122226,51.511096
1,-0.132459,51.51179
1,-0.138003,51.51507
1,-0.134234,51.51278
1,-0.131367,51.509947
1,-0.143092,51.515753
1,-0.132976,51.516623
1,-0.129023,51.512994
1,-0.130592,51.513019
1,-0.149851,51.506148
1,-0.129192,51.510272
1,-0.134157,51.511502
1,-0.138915,51.512495
1,-0.112953,51.518231
1,-0.133384,51.512416
1,-0.125331,51.513753
1,-0.127014,51.517701
1,-0.127583,51.51682
1,-0.109164,51.517846
1,-0.146986,51.513918
1,-0.116951,51.518106
1,-0.119976,51.517436
1,-0.121977,51.517845
1,-0.133974,51.518783
1,-0.127583,51.51682
1,-0.136263,51.519206
1,-0.156852,51.521564
1,-0.141807,51.516875
1,-0.140844,51.514684
1,-0.156441,51.509407
1,-0.109164,51.517846
1,-0.119302,51.518405
1,-0.120887,51.510373
1,-0.125951,51.511623
1,-0.133974,51.518783
1,-0.122196,51.520592
1,-0.12189,51.519624
1,-0.121554,51.515869
1,-0.136241,51.521877
1,-0.107917,51.5194
1,-0.125614,51.517742
1,-0.145735,51.514195
1,-0.131247,51.514279
1,-0.128682,51.516037
1,-0.129653,51.515189
1,-0.134437,51.51558
1,-0.14121,51.516668
1,-0.143408,51.514365
1,-0.133384,51.512416
1,-0.134539,51.51131
1,-0.132693,51.515939
1,-0.132976,51.516623
1,-0.132077,51.5169
1,-0.127114,51.5121
1,-0.120625,51.511475
1,-0.141777,51.517954
1,-0.131355,51.511997
1,-0.13752,51.512419
1,-0.144433,51.496234
1,-0.150414,51.516103
1,-0.140844,51.514684
1,-0.146986,51.513918
1,-0.135435,51.511612
1,-0.138519,51.51337
1,-0.131078,51.514012
1,-0.135737,51.519378
1,-0.13416,51.512482
1,-0.155199,51.513238
1,-0.133545,51.514838
1,-0.132694,51.514141
1,-0.129778,51.511783
1,-0.119976,51.517436
1,-0.139406,51.514247
1,-0.130169,51.513498
1,-0.136431,51.511925
1,-0.131534,51.513601
1,-0.133398,51.509251
1,-0.149193,51.514564
1,-0.129192,51.510272
1,-0.124122,51.508087
1,-0.125951,51.511623
1,-0.130592,51.513019
1,-0.134234,51.51278
1,-0.140004,51.513708
1,-0.129192,51.510272
1,-0.123456,51.513777
1,-0.131355,51.511997
1,-0.137975,51.51186
1,-0.122802,51.514621
1,-0.149087,51.492545
1,-0.130733,51.513804
1,-0.141416,51.499549
1,-0.126984,51.514211
1,-0.134925,51.508556
1,-0.112953,51.518231
1,-0.136431,51.511925
1,-0.140863,51.519153
1,-0.143266,51.50845
1,-0.131925,51.51179
1,-0.130592,51.513019
1,-0.128042,51.507394
1,-0.136326,51.511312
1,-0.155199,51.513238
1,-0.13752,51.512419
1,-0.137439,51.51052
1,-0.141536,51.508661
1,-0.131904,51.516178
1,-0.128,51.511584
1,-0.128701,51.511703
1,-0.13493,51.509158
1,-0.148022,51.504717
1,-0.123461,51.508409
1,-0.136431,51.511925
1,-0.139635,51.507911
1,-0.138845,51.51315
1,-0.152542,51.519796
1,-0.131904,51.516178
1,-0.121977,51.517845
1,-0.128388,51.5123
1,-0.137439,51.51052
1,-0.133384,51.512416
1,-0.133384,51.512416
1,-0.141552,51.510379
1,-0.136431,51.511925
1,-0.131078,51.514012
1,-0.131534,51.513601
1,-0.137439,51.51052
1,-0.140154,51.516058
1,-0.139406,51.514247
1,-0.132282,51.518567
1,-0.151635,51.513353
1,-0.130826,51.514704
1,-0.1155,51.517274
1,-0.127633,51.515598
1,-0.150631,51.515018
1,-0.131247,51.514279
1,-0.131904,51.516178
1,-0.133001,51.517563
1,-0.11729,51.519677
1,-0.150806,51.49361
1,-0.148016,51.513745
1,-0.145735,51.514195
1,-0.140004,51.513708
1,-0.135372,51.512789
1,-0.143092,51.515753
1,-0.135874,51.515684
1,-0.124528,51.51401
1,-0.116904,51.518897
1,-0.156435,51.509408
1,-0.138003,51.51507
1,-0.150974,51.514736
1,-0.123456,51.513777
1,-0.13493,51.509158
1,-0.135283,51.510729
1,-0.128984,51.51084
1,-0.132681,51.513052
1,-0.140844,51.514684
1,-0.125951,51.511623
1,-0.138915,51.512495
1,-0.131196,51.510942
1,-0.132459,51.51179
1,-0.134539,51.51131
1,-0.140877,51.508911
1,-0.144408,51.507115
1,-0.120842,51.512863
1,-0.132459,51.51179
1,-0.140844,51.514684
1,-0.125914,51.511137
1,-0.133012,51.510953
1,-0.131163,51.51176
1,-0.122507,51.511622
1,-0.126574,51.510491
1,-0.107682,51.517786
1,-0.131196,51.510942
1,-0.123121,51.512117
1,-0.138915,51.512495
1,-0.137975,51.51186
